timestamp,temperature,humidity,lux,occupancy,energy
2026-05-08 13:00:00,29.318826135087814,61.12791199088565,5.4614273625503635,0,0.38908887442005863
2026-05-08 13:05:00,30.109084386587146,62.45383454655579,5.919217191433149,0,0.40990521415050846
2026-05-08 13:10:00,30.85636776158025,62.074758347850576,5.638875329655111,0,0.4222924420149323
2026-05-08 13:15:00,31.296363063547833,61.827618187407985,5.822766395078389,0,0.3870901571532979
2026-05-08 13:20:00,31.42770872574744,61.593557025793324,5.708402323380068,0,0.39720058412587794
2026-05-08 13:25:00,31.86289689687855,62.21281988618942,6.025035764642165,0,0.40474104884821077
2026-05-08 13:30:00,31.27853522058447,61.771026929868626,6.028364364689618,0,0.40222766234793766
2026-05-08 13:35:00,31.602684671927303,61.62176828364224,6.250319749368165,0,0.40828415523176703
2026-05-08 13:40:00,31.956540394833265,60.940180719784735,6.273918563647212,0,0.4088038070650331
2026-05-08 13:45:00,31.522641010651895,61.40780317469599,6.42506498108628,0,0.39801197179099007
2026-05-08 13:50:00,32.22055775515484,60.64062145673838,6.379714890317421,0,0.3974998343220266
2026-05-08 13:55:00,32.091435053648375,61.23817590067849,6.361298576585914,0,0.41143163449735537
2026-05-08 14:00:00,31.985608087136825,60.91493590409903,6.455374815036151,0,0.39745304648231716
2026-05-08 14:05:00,31.815018923821892,60.775917225330254,6.7826195253381325,0,0.42034328471735877
2026-05-08 14:10:00,32.25365344181223,60.20534909277291,6.5650614552476245,0,0.37905527124301547
2026-05-08 14:15:00,32.248861613618885,60.38690421338814,6.7184442360620436,2,2.8167004442016355
2026-05-08 14:20:00,31.663639411496398,60.33123786280844,6.907693802676888,2,3.583404141312542
2026-05-08 14:25:00,32.124108504434105,60.87130525276632,6.816496521433603,2,4.57028336908545
2026-05-08 14:30:00,31.90305216804392,60.4045577383504,7.127311971425495,2,5.638544513732062
2026-05-08 14:35:00,31.970218943355015,59.65651260052592,7.179902818793083,2,6.3541624911140895
2026-05-08 14:40:00,31.862184307302726,60.36002046004108,7.123630728278044,2,7.17990931084363
2026-05-08 14:45:00,32.29912266913557,59.91007965804226,7.3588632329517685,2,8.13453368462957
2026-05-08 14:50:00,32.48286150413771,59.75306119518447,7.415842571152169,2,8.49283757201815
2026-05-08 14:55:00,31.975731849938885,59.444600334639055,7.234488607685086,2,10.479918631976068
2026-05-08 15:00:00,31.933184992578546,59.60884614509301,7.503094990808781,2,10.421676281819625
2026-05-08 15:05:00,32.20220515759482,59.41063611430232,7.637659930953463,2,11.582348238322046
2026-05-08 15:10:00,32.2867675068888,59.82580288328568,7.431755411656786,2,12.399068800814716
2026-05-08 15:15:00,32.038581640279126,59.04227065600383,7.855301468388509,2,13.457285308786183
2026-05-08 15:20:00,32.409913493254436,59.16979953886245,7.863307965168709,2,14.456069991244792
2026-05-08 15:25:00,32.35910960022636,58.8329664979246,7.895436095869724,2,14.772369845650994
2026-05-08 15:30:00,32.45266788519014,58.713014387502184,7.973361405168721,2,15.074223969023546
2026-05-08 15:35:00,32.682329599852174,58.41119874569904,8.171507866898898,2,17.315029555708552
2026-05-08 15:40:00,31.553887547665926,60.91348685823164,7.772866069069079,2,28.781667321835275
2026-05-08 15:45:00,32.269638344224994,60.590777498270675,8.030128346173555,2,39.484274227507484
2026-05-08 15:50:00,32.77906685859808,58.699260460246,7.9815384349453495,2,37.310052908348545
2026-05-08 15:55:00,32.36551979599162,58.7330230777037,7.817079613268028,2,38.22563594356457
2026-05-08 16:00:00,31.805258447682117,58.040564175714586,8.228833727552866,2,38.12808682224842
2026-05-08 17:05:00,30.323294659694508,56.744986432217566,7.913513340772617,2,33.47784698466939
2026-05-08 17:10:00,34.70058003253551,57.49762865727381,8.073338108009704,2,39.699122731517896
2026-05-08 17:25:00,33.11425357430009,58.66172917252419,7.840550863455308,2,39.98383876195373
2026-05-08 17:30:00,34.12943101050158,58.61998134387175,7.877465739469299,2,42.01277529935382
2026-05-08 17:35:00,34.12327218047668,58.14140386959309,7.915045128223517,2,37.24336335597106
2026-05-08 17:40:00,33.43317827400779,58.50518915751313,8.196337782476421,2,38.74404919944842
2026-05-08 17:45:00,34.43216431689952,58.99733045062534,7.965708016065112,2,32.24734139013802
2026-05-08 17:50:00,34.494084281263234,57.1402998006617,7.854902807540224,2,31.730362009733202
2026-05-08 17:55:00,34.24561861728125,57.730964365104164,7.975785337836794,3,36.04980770759217
2026-05-08 18:00:00,31.773172220201804,58.906000044485054,6.948017177239478,3,21.163263018671028
2026-05-08 18:05:00,33.2181555100243,60.26042392916679,7.061504584583154,3,21.878354430484993
2026-05-08 18:10:00,32.996626726297535,58.61489953201763,7.1296395875453005,3,21.443928445053462
2026-05-08 18:15:00,32.924275318396596,58.30510334212672,6.78273332638097,3,21.565801828830757
2026-05-08 18:20:00,32.81837641739803,58.13334802470794,5.917684800454633,3,21.264479942642005
2026-05-08 18:25:00,33.26673526733816,58.01723474811119,5.935625528886076,3,35.29500657685285
2026-05-08 18:30:00,33.20921053937323,57.76910257737959,5.82685145185119,3,28.864567981619803
2026-05-08 18:35:00,32.80439861494431,57.55354247730772,5.871569724549239,3,21.900662189094117
2026-05-08 18:40:00,32.490629466159795,57.682718149788194,6.111126899482347,3,18.825794619787622
2026-05-08 18:45:00,33.137433420901075,59.29969907160956,6.060157490890493,3,14.370823732044233
2026-05-08 18:50:00,33.10701587808822,58.342468948640615,5.899111863413055,3,14.72907254511779
2026-05-08 18:55:00,32.65953188036364,58.167737657168935,5.914087850730153,3,13.67217317987658
2026-05-08 19:00:00,32.32210972974834,58.355138599254595,6.178125598585243,3,13.828275955962766
2026-05-08 19:05:00,32.667824392980464,58.503789695079796,6.137899676214618,3,14.20053863311659
2026-05-08 19:10:00,32.66656613875452,58.54450100947961,6.006083931640299,3,13.08481334424127
2026-05-08 19:15:00,33.13338645523199,58.27210835975039,5.91492155033933,3,13.356858118205817
2026-05-08 19:20:00,33.05271772566412,58.66884081160673,6.164447185641436,3,15.766181123426566
2026-05-08 19:25:00,33.17481973589194,58.8860479697672,5.963908016039954,3,15.113630882855368
2026-05-08 19:30:00,32.849192918973124,58.78276852824957,5.89999174176846,3,14.826612336389333
2026-05-08 19:35:00,33.010652487562176,59.240811734843284,5.852868644511624,3,14.163425434161262
2026-05-08 19:40:00,32.86986292864252,59.15015646788039,5.8191061308907495,3,14.741658447812645
2026-05-08 19:45:00,33.03538950859456,59.862782242501545,5.84451872443756,3,14.83743565313723
2026-05-08 19:50:00,32.89305610181439,60.33482547612512,6.048209125007801,3,14.898281176570556
2026-05-08 19:55:00,33.21931008661422,59.99979558182657,6.0472540486188455,3,14.855613126291209
2026-05-08 20:00:00,33.311779500261174,59.06870210595244,6.279936617858234,3,15.168309900269765
2026-05-08 20:05:00,32.75198792064557,59.18642709488798,6.175497812122381,3,14.447425802512988
2026-05-08 20:10:00,33.02967327301662,60.12093934324058,5.957385225298268,3,14.300576229946497
2026-05-08 20:15:00,32.87894711522881,59.82350690795333,5.9077544598363305,3,10.64907577754666
2026-05-08 20:20:00,32.69695262891622,59.7269121887742,6.190024692948364,3,14.461954655574527
2026-05-08 20:25:00,32.68785340457218,59.91339720004525,6.075288187122797,3,13.716355225049925
2026-05-08 20:30:00,32.801109805970604,60.42427044108394,5.145542044881904,3,10.02423780805789
2026-05-08 20:35:00,33.22451909405748,60.13843803202183,4.935189459599569,3,9.21303939134211
2026-05-08 20:40:00,32.842083615141185,59.98632400190634,4.821314502174731,3,9.616373688828965
2026-05-08 20:45:00,33.2832324420044,60.326357983087384,4.936867192260569,3,6.451532908588888
2026-05-08 20:50:00,33.2200918156477,59.69417025594136,5.172631011140144,3,6.99330031960261
2026-05-08 20:55:00,32.98188737060913,60.10839234544112,5.217626755083581,3,7.10770768757949
2026-05-08 21:00:00,32.80925104309434,60.50184197957884,5.066206119744147,3,8.636104623958243
2026-05-08 21:05:00,32.64392823981809,60.51095491638037,5.070887852913284,3,10.356442306490417
2026-05-08 21:10:00,33.210485454610065,60.849224978351884,4.764702861032044,3,11.058769733015932
2026-05-08 21:15:00,32.73036180075357,60.706622738017714,4.03780920212515,3,9.580142457122223
2026-05-08 21:20:00,32.67254385875001,60.69319015273362,4.0,3,8.399417807227257
2026-05-08 21:25:00,32.68444494808756,60.109547986773165,4.0,3,7.07210237472602
